ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_tota,Total_BusL,Total_time
22948,STORE-138 - STORE-20,138,20,69,56.48301483910,14.91282542570,5.64830132314
22932,STORE-138 - STORE-21,138,21,53,53.85907125850,9.94173922308,5.38590696512
22933,STORE-138 - STORE-22,138,22,54,53.99845524230,10.11103849730,5.39984536365
22939,STORE-138 - STORE-23,138,23,60,55.33077706730,13.00982620900,5.53307754665
22949,STORE-138 - STORE-24,138,24,70,56.74931622990,15.74750404140,5.67493146180
23040,STORE-138 - STORE-25,138,25,161,119.52191535800,26.06112339200,11.95219139680
23038,STORE-138 - STORE-26,138,26,159,119.49508975500,26.06112339200,11.94950883600
23039,STORE-138 - STORE-27,138,27,160,119.49508975500,26.06112339200,11.94950883600
22941,STORE-138 - STORE-28,138,28,62,55.61959493720,12.11469804970,5.56195933309
22935,STORE-138 - STORE-29,138,29,56,54.79569814820,11.93971983960,5.47956965418
22945,STORE-138 - STORE-30,138,30,66,56.29853113990,14.55923121660,5.62985295250
22940,STORE-138 - STORE-31,138,31,61,55.55003416950,12.30693463430,5.55500325883
22937,STORE-138 - STORE-32,138,32,58,54.90922566210,11.98395938160,5.49092240563
22947,STORE-138 - STORE-33,138,33,68,56.36945468490,14.70107830660,5.63694530716
22966,STORE-138 - STORE-34,138,34,87,60.73526071220,23.41034709320,6.07352591255
22968,STORE-138 - STORE-35,138,35,89,60.78383605670,23.55308287160,6.07838344665
22963,STORE-138 - STORE-36,138,36,84,60.12426266170,22.45683264890,6.01242610468
22959,STORE-138 - STORE-37,138,37,80,59.86535813190,21.47020126240,5.98653565110
22972,STORE-138 - STORE-38,138,38,93,61.98029430730,25.90297377690,6.19802927068
22971,STORE-138 - STORE-39,138,39,92,61.57959264200,25.23037590220,6.15795910623
22964,STORE-138 - STORE-40,138,40,85,60.27467543900,20.53939584140,6.02746738382
22977,STORE-138 - STORE-41,138,41,98,63.62437833960,26.79534351400,6.36243767360
22950,STORE-138 - STORE-42,138,42,71,57.45999259240,16.85612077230,5.74599909878
22985,STORE-138 - STORE-43,138,43,106,66.42978186960,27.36409450830,6.64297802873
23002,STORE-138 - STORE-44,138,44,123,70.53288988450,27.36409450830,7.05328882342
23004,STORE-138 - STORE-45,138,45,125,71.44752642440,27.36409450830,7.14475247591
22984,STORE-138 - STORE-46,138,46,105,65.80365947670,27.52938745690,6.58036579199
22981,STORE-138 - STORE-47,138,47,102,65.12326368310,27.78054518850,6.51232621078
22988,STORE-138 - STORE-48,138,48,109,66.89715721190,27.78054518850,6.68971556763
22978,STORE-138 - STORE-49,138,49,99,63.97787178080,27.78054518850,6.39778701828
23012,STORE-138 - STORE-50,138,50,133,78.10527082300,27.78054518850,7.81052692481
22986,STORE-138 - STORE-51,138,51,107,66.59338122480,19.11898438230,6.65933795014
23003,STORE-138 - STORE-52,138,52,124,71.40318959900,27.36409450830,7.14031880167
23015,STORE-138 - STORE-53,138,53,136,81.07513017920,27.36409450830,8.10751285895
23009,STORE-138 - STORE-54,138,54,130,76.98825289610,27.78054518850,7.69882511713
23017,STORE-138 - STORE-55,138,55,138,83.39583745950,27.78054518850,8.33958358027
23016,STORE-138 - STORE-56,138,56,137,82.00246418140,27.78054518850,8.20024624924
23020,STORE-138 - STORE-57,138,57,141,92.44602749370,27.78054518850,9.24460256254
23022,STORE-138 - STORE-58,138,58,143,101.01882861400,27.78054518850,10.10188265990
22969,STORE-138 - STORE-59,138,59,90,61.04976391390,23.34390918330,6.10497622990
22961,STORE-138 - STORE-60,138,60,82,59.98538450210,22.10877296440,5.99853828889
22967,STORE-138 - STORE-61,138,61,88,60.73526071220,23.41034709320,6.07352591255
22960,STORE-138 - STORE-62,138,62,81,59.88304343100,22.01495845970,5.98830418385
22970,STORE-138 - STORE-63,138,63,91,61.42716267650,24.15848577840,6.14271610796
22962,STORE-138 - STORE-64,138,64,83,60.01985235040,22.28857626950,6.00198507368
22957,STORE-138 - STORE-65,138,65,78,58.79684026120,19.54308254980,5.87968386571
22965,STORE-138 - STORE-66,138,66,86,60.27467543900,20.53939584140,6.02746738382
22956,STORE-138 - STORE-67,138,67,77,58.45769541280,19.16426239040,5.84576937993
22998,STORE-138 - STORE-68,138,68,119,67.86292372590,25.90297377690,6.78629219787
22954,STORE-138 - STORE-69,138,69,75,58.37134106940,18.99155370360,5.83713394546
22982,STORE-138 - STORE-70,138,70,103,65.42864255800,19.11898438230,6.54286408606
22953,STORE-138 - STORE-71,138,71,74,57.99148609010,18.12678992720,5.79914844755
22996,STORE-138 - STORE-72,138,72,117,67.49529027730,27.36409450830,6.74952885385
22994,STORE-138 - STORE-73,138,73,115,67.38702182770,27.36409450830,6.73870202292
22987,STORE-138 - STORE-74,138,74,108,66.76046622280,27.36409450830,6.67604644576
22991,STORE-138 - STORE-75,138,75,112,66.93899066580,27.78054518850,6.69389891312
22955,STORE-138 - STORE-76,138,76,76,58.45483571330,19.15854299140,5.84548340997
22973,STORE-138 - STORE-77,138,77,94,62.26357656080,26.60551593770,6.22635749750
23001,STORE-138 - STORE-78,138,78,122,68.75902626510,27.78054518850,6.87590246846
22980,STORE-138 - STORE-79,138,79,101,64.45800821560,26.56139151210,6.44580065830
23043,STORE-138 - STORE-80,138,80,164,134.24141471800,26.06112339200,13.42414134910
23042,STORE-138 - STORE-81,138,81,163,133.57601579400,26.06112339200,13.35760145680
22993,STORE-138 - STORE-82,138,82,114,67.28034996990,24.93763205730,6.72803482776
22995,STORE-138 - STORE-83,138,83,116,67.40007913740,24.93763205730,6.74000775696
23000,STORE-138 - STORE-84,138,84,121,68.41524506640,25.36382046010,6.84152434770
22979,STORE-138 - STORE-85,138,85,100,64.31088891670,24.93763205730,6.43108872644
23005,STORE-138 - STORE-86,138,86,126,71.71549191720,25.52033500130,7.17154902245
23006,STORE-138 - STORE-87,138,87,127,72.66416939470,26.06112339200,7.26641679852
23007,STORE-138 - STORE-88,138,88,128,74.08524502390,24.93763205730,7.40852433095
22989,STORE-138 - STORE-89,138,89,110,66.91675016760,24.93763205730,6.69167484563
22990,STORE-138 - STORE-90,138,90,111,66.91675016760,24.93763205730,6.69167484563
22983,STORE-138 - STORE-91,138,91,104,65.62337213840,24.93763205730,6.56233704526
22902,STORE-138 - STORE-92,138,92,23,14.41924650810,0.00000000000,1.44192467671
22910,STORE-138 - STORE-93,138,93,31,23.97027852620,0.00000000000,2.39702781388
22899,STORE-138 - STORE-94,138,94,20,11.99046077380,0.00000000000,1.19904607918
22905,STORE-138 - STORE-95,138,95,26,16.53244778420,0.00000000000,1.65324479457
22897,STORE-138 - STORE-96,138,96,18,9.08356532220,0.00000000000,0.90835655099
22907,STORE-138 - STORE-97,138,97,28,19.64198259620,0.00000000000,1.96419829316
22908,STORE-138 - STORE-98,138,98,29,19.64198259620,0.00000000000,1.96419829316
22901,STORE-138 - STORE-99,138,99,22,12.84745708100,0.00000000000,1.28474572110
22900,STORE-138 - STORE-100,138,100,21,12.65804391490,0.00000000000,1.26580440449
22906,STORE-138 - STORE-101,138,101,27,17.64163380180,0.00000000000,1.76416336898
22913,STORE-138 - STORE-102,138,102,34,25.31350265730,0.00000000000,2.53135027859
22911,STORE-138 - STORE-103,138,103,32,24.92962069400,0.00000000000,2.49296210715
22914,STORE-138 - STORE-104,138,104,35,32.01773566650,0.00000000000,3.20177361318
22918,STORE-138 - STORE-105,138,105,39,38.71662858790,0.00000000000,3.87166285629
22917,STORE-138 - STORE-106,138,106,38,36.86085224500,0.00000000000,3.68608522614
22915,STORE-138 - STORE-107,138,107,36,32.15534184990,0.00000000000,3.21553418829
22916,STORE-138 - STORE-108,138,108,37,35.80672744270,0.00000000000,3.58067279549
23014,STORE-138 - STORE-109,138,109,135,78.75223300010,0.00000000000,7.87522333611
23010,STORE-138 - STORE-110,138,110,131,77.29587754260,0.00000000000,7.72958780567
22904,STORE-138 - STORE-111,138,111,25,14.88783382440,0.00000000000,1.48878339851
22909,STORE-138 - STORE-112,138,112,30,23.96171817420,0.00000000000,2.39617182745
22912,STORE-138 - STORE-113,138,113,33,25.04696038690,0.00000000000,2.50469607659
22903,STORE-138 - STORE-114,138,114,24,14.71940044090,0.00000000000,1.47194004425
22919,STORE-138 - STORE-115,138,115,40,41.54724712090,0.00000000000,4.15472457897
22997,STORE-138 - STORE-116,138,116,118,67.61659768650,14.87856539360,6.76165960257
22928,STORE-138 - STORE-117,138,117,49,51.48203444040,4.66475185589,5.14820328465
22924,STORE-138 - STORE-118,138,118,45,50.61629114580,3.78883825055,5.06162895436
22944,STORE-138 - STORE-119,138,119,65,56.15888779910,3.81033004331,5.61588860792
22958,STORE-138 - STORE-120,138,120,79,59.25161520510,3.81033004331,5.92516134444
22951,STORE-138 - STORE-121,138,121,72,57.85133476290,3.81033004331,5.78513330204
22929,STORE-138 - STORE-122,138,122,50,52.48120027100,3.81033004331,5.24811986019
22926,STORE-138 - STORE-123,138,123,47,50.80563838750,3.94182199554,5.08056367878
22920,STORE-138 - STORE-124,138,124,41,47.53097250630,0.00000000000,4.75309709398
22930,STORE-138 - STORE-125,138,125,51,53.59462983910,0.00000000000,5.35946294937
22927,STORE-138 - STORE-126,138,126,48,50.99123866140,3.81967778294,5.09912370453
22922,STORE-138 - STORE-127,138,127,43,49.71257866710,1.56368021574,4.97125770574
22925,STORE-138 - STORE-128,138,128,46,50.70544030490,3.81967778294,5.07054386999
22893,STORE-138 - STORE-129,138,129,14,7.64057841820,0.00000000000,0.76405783150
22895,STORE-138 - STORE-130,138,130,16,8.90480274984,0.00000000000,0.89048029410
22923,STORE-138 - STORE-131,138,131,44,50.41395072670,3.11416144320,5.04139491241
22890,STORE-138 - STORE-132,138,132,11,7.27220434396,0.00000000000,0.72722045571
22921,STORE-138 - STORE-133,138,133,42,48.86865756080,0.29357106777,4.88686559466
22888,STORE-138 - STORE-134,138,134,9,5.36832043382,0.00000000000,0.53683203438
22891,STORE-138 - STORE-135,138,135,12,7.32203916222,0.00000000000,0.73220390909
22881,STORE-138 - STORE-136,138,136,2,2.10865489984,0.00000000000,0.21086548535
22883,STORE-138 - STORE-137,138,137,4,3.87480031817,0.00000000000,0.38748002317
22880,STORE-138 - STORE-138,138,138,1,0.00000000000,0.00000000000,0.00000000000
22885,STORE-138 - STORE-139,138,139,6,4.30785001946,0.00000000000,0.43078501537
22889,STORE-138 - STORE-140,138,140,10,6.26253219221,0.00000000000,0.62625323968
22898,STORE-138 - STORE-141,138,141,19,9.43550596476,0.00000000000,0.94355060913
22896,STORE-138 - STORE-142,138,142,17,8.91141339091,0.00000000000,0.89114135343
22884,STORE-138 - STORE-143,138,143,5,4.08057182559,0.00000000000,0.40805719618
22894,STORE-138 - STORE-144,138,144,15,8.42013210598,0.00000000000,0.84201322814
22887,STORE-138 - STORE-145,138,145,8,4.50566372382,0.00000000000,0.45056638601
22892,STORE-138 - STORE-146,138,146,13,7.45089833961,0.00000000000,0.74508982429
22882,STORE-138 - STORE-147,138,147,3,2.66364158873,0.00000000000,0.26636415296
23018,STORE-138 - STORE-148,138,148,139,89.16698876270,26.06112339200,8.91669873130
23019,STORE-138 - STORE-149,138,149,140,92.00795851320,24.93763205730,9.20079569794
23027,STORE-138 - STORE-150,138,150,148,108.05693792800,26.06112339200,10.80569364550
23045,STORE-138 - STORE-151,138,151,166,139.86763987900,26.06112339200,13.98676399250
23025,STORE-138 - STORE-152,138,152,146,107.39577617000,26.06112339200,10.73957752510
23008,STORE-138 - STORE-153,138,153,129,76.34717054140,24.93763205730,7.63471688036
23041,STORE-138 - STORE-154,138,154,162,121.81394372100,27.78054518850,12.18139413480
23021,STORE-138 - STORE-155,138,155,142,92.57857753220,27.78054518850,9.25785758477
23036,STORE-138 - STORE-156,138,156,157,117.82144818900,27.78054518850,11.78214463360
23030,STORE-138 - STORE-157,138,157,151,108.66872276200,27.78054518850,10.86687210540
23026,STORE-138 - STORE-158,138,158,147,107.91613131900,27.78054518850,10.79161292670
23023,STORE-138 - STORE-159,138,159,144,106.78007667500,27.78054518850,10.67800746840
23031,STORE-138 - STORE-160,138,160,152,109.16416693100,27.78054518850,10.91641647750
23037,STORE-138 - STORE-161,138,161,158,117.85788362600,24.93763205730,11.78578816350
23035,STORE-138 - STORE-162,138,162,156,116.18515622800,24.93763205730,11.61851543040
23044,STORE-138 - STORE-163,138,163,165,135.34010448200,24.93763205730,13.53401021290
23034,STORE-138 - STORE-164,138,164,155,115.89548898600,24.93763205730,11.58954870750
23033,STORE-138 - STORE-165,138,165,154,115.62474314000,24.93763205730,11.56247412380
22886,STORE-138 - STORE-166,138,166,7,4.39776090733,0.00000000000,0.43977610436
22952,STORE-138 - STORE-167,138,167,73,57.94438789630,14.70550446360,5.79443862628
23195,STORE-139 - STORE-1,139,1,149,107.02112230200,24.93763205730,10.70211209930
23191,STORE-139 - STORE-2,139,2,145,105.88186074000,24.93763205730,10.58818592940
23196,STORE-139 - STORE-3,139,3,150,107.35290315000,24.93763205730,10.73529016500
23213,STORE-139 - STORE-4,139,4,167,146.94667412600,24.93763205730,14.69466718500
23199,STORE-139 - STORE-5,139,5,153,108.50886647000,24.93763205730,10.85088649220
23105,STORE-139 - STORE-6,139,6,59,53.76124370060,12.33867645660,5.37612422265
23098,STORE-139 - STORE-7,139,7,52,52.47861906450,9.09354066898,5.24786175937
23101,STORE-139 - STORE-8,139,8,55,53.01918637020,10.62026768610,5.30191848927
23103,STORE-139 - STORE-9,139,9,57,53.58617239640,10.37936825920,5.35861709537
23141,STORE-139 - STORE-10,139,10,95,61.37990612870,12.99096151330,6.13799045943
23142,STORE-139 - STORE-11,139,11,96,62.05046905620,12.99096151330,6.20504675108
23109,STORE-139 - STORE-12,139,12,63,54.71103355550,14.08269539070,5.47110320823
23110,STORE-139 - STORE-13,139,13,64,54.72464102550,14.22336640170,5.47246395520
23143,STORE-139 - STORE-14,139,14,97,62.24266186680,12.99096151330,6.22426603697
23159,STORE-139 - STORE-15,139,15,113,65.76323314980,14.91282542570,6.57632316445
23113,STORE-139 - STORE-16,139,16,67,55.12430733490,14.91282542570,5.51243058580
23166,STORE-139 - STORE-17,139,17,120,66.72254847400,14.75460537010,6.67225470576
23181,STORE-139 - STORE-18,139,18,135,77.33097596840,19.11898438230,7.73309744760
23179,STORE-139 - STORE-19,139,19,133,76.78028871150,13.60544691870,7.67802872566
23115,STORE-139 - STORE-20,139,20,69,55.26396003780,14.91282542570,5.52639585586
23099,STORE-139 - STORE-21,139,21,53,52.64001645710,9.94173922308,5.26400149784
23100,STORE-139 - STORE-22,139,22,54,52.77940044100,10.11103849730,5.27793989637
23106,STORE-139 - STORE-23,139,23,60,54.11172226590,13.00982620900,5.41117207937
23116,STORE-139 - STORE-24,139,24,70,55.53026142860,15.74750404140,5.55302599452
23207,STORE-139 - STORE-25,139,25,161,118.30286055700,26.06112339200,11.83028592960
23205,STORE-139 - STORE-26,139,26,159,118.27603495400,26.06112339200,11.82760336870
23206,STORE-139 - STORE-27,139,27,160,118.27603495400,26.06112339200,11.82760336870
23108,STORE-139 - STORE-28,139,28,62,54.40054013590,12.11469804970,5.44005386581
23102,STORE-139 - STORE-29,139,29,56,53.57664334680,11.93971983960,5.35766418690
23112,STORE-139 - STORE-30,139,30,66,55.07947633850,14.55923121660,5.50794748522
23107,STORE-139 - STORE-31,139,31,61,54.33097936820,12.30693463430,5.43309779155
23104,STORE-139 - STORE-32,139,32,58,53.69017086080,11.98395938160,5.36901693835
23114,STORE-139 - STORE-33,139,33,68,55.15039988360,14.70107830660,5.51503983988
23133,STORE-139 - STORE-34,139,34,87,59.51620591080,23.41034709320,5.95162044527
23135,STORE-139 - STORE-35,139,35,89,59.56478125540,23.55308287160,5.95647797937
23130,STORE-139 - STORE-36,139,36,84,58.90520786040,22.45683264890,5.89052063740
23126,STORE-139 - STORE-37,139,37,80,58.64630333060,21.47020126240,5.86463018382
23139,STORE-139 - STORE-38,139,38,93,60.76123950600,25.90297377690,6.07612380340
23138,STORE-139 - STORE-39,139,39,92,60.36053784070,25.23037590220,6.03605363895
23131,STORE-139 - STORE-40,139,40,85,59.05562063760,20.53939584140,5.90556191654
23144,STORE-139 - STORE-41,139,41,98,62.40532353820,26.79534351400,6.24053220631
23117,STORE-139 - STORE-42,139,42,71,56.24093779110,16.85612077230,5.62409363149
23152,STORE-139 - STORE-43,139,43,106,65.21072706820,27.36409450830,6.52107256144
23169,STORE-139 - STORE-44,139,44,123,69.31383508320,27.36409450830,6.93138335614
23171,STORE-139 - STORE-45,139,45,125,70.22847162310,27.36409450830,7.02284700863
23151,STORE-139 - STORE-46,139,46,105,64.58460467540,27.52938745690,6.45846032471
23148,STORE-139 - STORE-47,139,47,102,63.90420888180,27.78054518850,6.39042074350
23155,STORE-139 - STORE-48,139,48,109,65.67810241060,27.78054518850,6.56781010035
23145,STORE-139 - STORE-49,139,49,99,62.75881697950,27.78054518850,6.27588155100
23180,STORE-139 - STORE-50,139,50,134,76.88621602170,27.78054518850,7.68862145753
23153,STORE-139 - STORE-51,139,51,107,65.37432642340,19.11898438230,6.53743248286
23170,STORE-139 - STORE-52,139,52,124,70.18413479760,27.36409450830,7.01841333438
23182,STORE-139 - STORE-53,139,53,136,79.85607537790,27.36409450830,7.98560739167
23178,STORE-139 - STORE-54,139,54,132,75.76919809480,27.78054518850,7.57691964985
23184,STORE-139 - STORE-55,139,55,138,82.17678265820,27.78054518850,8.21767811298
23183,STORE-139 - STORE-56,139,56,137,80.78340938010,27.78054518850,8.07834078195
23187,STORE-139 - STORE-57,139,57,141,91.22697269240,27.78054518850,9.12269709525
23189,STORE-139 - STORE-58,139,58,143,99.79977381280,27.78054518850,9.97997719258
23136,STORE-139 - STORE-59,139,59,90,59.83070911260,23.34390918330,5.98307076261
23128,STORE-139 - STORE-60,139,60,82,58.76632970080,22.10877296440,5.87663282161
23134,STORE-139 - STORE-61,139,61,88,59.51620591080,23.41034709320,5.95162044527
23127,STORE-139 - STORE-62,139,62,81,58.66398862970,22.01495845970,5.86639871657
23137,STORE-139 - STORE-63,139,63,91,60.20810787520,24.15848577840,6.02081064068
23129,STORE-139 - STORE-64,139,64,83,58.80079754900,22.28857626950,5.88007960640
23124,STORE-139 - STORE-65,139,65,78,57.57778545990,19.54308254980,5.75777839842
23132,STORE-139 - STORE-66,139,66,86,59.05562063760,20.53939584140,5.90556191654
23123,STORE-139 - STORE-67,139,67,77,57.23864061150,19.16426239040,5.72386391264
23165,STORE-139 - STORE-68,139,68,119,66.64386892460,25.90297377690,6.66438673059
23121,STORE-139 - STORE-69,139,69,75,57.15228626810,18.99155370360,5.71522847817
23149,STORE-139 - STORE-70,139,70,103,64.20958775670,19.11898438230,6.42095861878
23120,STORE-139 - STORE-71,139,71,74,56.77243128880,18.12678992720,5.67724298027
23163,STORE-139 - STORE-72,139,72,117,66.27623547600,27.36409450830,6.62762338657
23161,STORE-139 - STORE-73,139,73,115,66.16796702640,27.36409450830,6.61679655564
23154,STORE-139 - STORE-74,139,74,108,65.54141142150,27.36409450830,6.55414097848
23158,STORE-139 - STORE-75,139,75,112,65.71993586450,27.78054518850,6.57199344584
23122,STORE-139 - STORE-76,139,76,76,57.23578091200,19.15854299140,5.72357794269
23140,STORE-139 - STORE-77,139,77,94,61.04452175950,26.60551593770,6.10445203021
23168,STORE-139 - STORE-78,139,78,122,67.53997146380,27.78054518850,6.75399700117
23147,STORE-139 - STORE-79,139,79,101,63.23895341430,26.56139151210,6.32389519102
23210,STORE-139 - STORE-80,139,80,164,133.02235991600,26.06112339200,13.30223588180
23209,STORE-139 - STORE-81,139,81,163,132.35696099300,26.06112339200,13.23569598950
23160,STORE-139 - STORE-82,139,82,114,66.06129516860,24.93763205730,6.60612936048
23162,STORE-139 - STORE-83,139,83,116,66.18102433600,24.93763205730,6.61810228968
23167,STORE-139 - STORE-84,139,84,121,67.19619026510,25.36382046010,6.71961888042
23146,STORE-139 - STORE-85,139,85,100,63.09183411540,24.93763205730,6.30918325916
23172,STORE-139 - STORE-86,139,86,126,70.49643711590,25.52033500130,7.04964355517
23173,STORE-139 - STORE-87,139,87,127,71.44511459330,26.06112339200,7.14451133124
23174,STORE-139 - STORE-88,139,88,128,72.86619022260,24.93763205730,7.28661886366
23156,STORE-139 - STORE-89,139,89,110,65.69769536620,24.93763205730,6.56976937835
23157,STORE-139 - STORE-90,139,90,111,65.69769536620,24.93763205730,6.56976937835
23150,STORE-139 - STORE-91,139,91,104,64.40431733710,24.93763205730,6.44043157798
23071,STORE-139 - STORE-92,139,92,25,11.66048338430,0.00000000000,1.16604834635
23077,STORE-139 - STORE-93,139,93,31,20.07109357480,0.00000000000,2.00710929791
23066,STORE-139 - STORE-94,139,94,20,8.09127582241,0.00000000000,0.80912756322
23073,STORE-139 - STORE-95,139,95,27,13.77368466030,0.00000000000,1.37736846421
23063,STORE-139 - STORE-96,139,96,17,6.32480219833,0.00000000000,0.63248022063
23074,STORE-139 - STORE-97,139,97,28,16.88321947230,0.00000000000,1.68832196280
23075,STORE-139 - STORE-98,139,98,29,16.88321947230,0.00000000000,1.68832196280
23068,STORE-139 - STORE-99,139,99,22,8.94827212966,0.00000000000,0.89482720514
23067,STORE-139 - STORE-100,139,100,21,8.75885896356,0.00000000000,0.87588588853
23072,STORE-139 - STORE-101,139,101,26,13.74244885040,0.00000000000,1.37424485301
23078,STORE-139 - STORE-102,139,102,32,21.41431770590,0.00000000000,2.14143176263
23079,STORE-139 - STORE-103,139,103,33,22.17085757010,0.00000000000,2.21708577679
23082,STORE-139 - STORE-104,139,104,36,29.25897254260,0.00000000000,2.92589728281
23085,STORE-139 - STORE-105,139,105,39,34.81744363660,0.00000000000,3.48174434032
23083,STORE-139 - STORE-106,139,106,37,32.96166729370,0.00000000000,3.29616671018
23081,STORE-139 - STORE-107,139,107,35,28.25615689850,0.00000000000,2.82561567233
23084,STORE-139 - STORE-108,139,108,38,33.04796431880,0.00000000000,3.30479646513
23176,STORE-139 - STORE-109,139,109,130,74.85304804870,0.00000000000,7.48530482015
23175,STORE-139 - STORE-110,139,110,129,74.53711441870,0.00000000000,7.45371147530
23070,STORE-139 - STORE-111,139,111,24,10.98864887300,0.00000000000,1.09886488254
23076,STORE-139 - STORE-112,139,112,30,19.96506479360,0.00000000000,1.99650647870
23080,STORE-139 - STORE-113,139,113,34,22.28819726300,0.00000000000,2.22881974622
23069,STORE-139 - STORE-114,139,114,23,10.82021548950,0.00000000000,1.08202152829
23086,STORE-139 - STORE-115,139,115,40,40.32857035160,0.00000000000,4.03285689167
23164,STORE-139 - STORE-116,139,116,118,66.39754288510,14.87856539360,6.63975413529
23095,STORE-139 - STORE-117,139,117,49,50.26297963910,4.66475185589,5.02629781737
23091,STORE-139 - STORE-118,139,118,45,49.39723634450,3.78883825055,4.93972348707
23111,STORE-139 - STORE-119,139,119,65,54.93983299770,3.81033004331,5.49398314063
23125,STORE-139 - STORE-120,139,120,79,58.03256040380,3.81033004331,5.80325587715
23118,STORE-139 - STORE-121,139,121,72,56.63227996160,3.81033004331,5.66322783476
23096,STORE-139 - STORE-122,139,122,50,51.26214546970,3.81033004331,5.12621439291
23093,STORE-139 - STORE-123,139,123,47,49.58658358620,3.94182199554,4.95865821150
23087,STORE-139 - STORE-124,139,124,41,46.31191770500,0.00000000000,4.63119162670
23097,STORE-139 - STORE-125,139,125,51,52.37595306980,0.00000000000,5.23759526208
23094,STORE-139 - STORE-126,139,126,48,49.77218386010,3.81967778294,4.97721823725
23089,STORE-139 - STORE-127,139,127,43,48.49352386580,1.56368021574,4.84935223845
23092,STORE-139 - STORE-128,139,128,46,49.48638550360,3.81967778294,4.94863840270
23060,STORE-139 - STORE-129,139,129,14,6.06932017764,0.00000000000,0.60693200599
23061,STORE-139 - STORE-130,139,130,15,6.14603962597,0.00000000000,0.61460396373
23090,STORE-139 - STORE-131,139,131,44,49.19489592540,3.11416144320,4.91948944513
23054,STORE-139 - STORE-132,139,132,8,4.51344122009,0.00000000000,0.45134412534
23088,STORE-139 - STORE-133,139,133,42,47.64960275950,0.29357106777,4.76496012738
23053,STORE-139 - STORE-134,139,134,7,4.48422348408,0.00000000000,0.44842234706
23058,STORE-139 - STORE-135,139,135,12,5.53907594217,0.00000000000,0.55390759011
23062,STORE-139 - STORE-136,139,136,16,6.21874872230,0.00000000000,0.62187486008
23065,STORE-139 - STORE-137,139,137,19,7.56706006729,0.00000000000,0.75670600070
23052,STORE-139 - STORE-138,139,138,6,4.30785001946,0.00000000000,0.43078501537
23047,STORE-139 - STORE-139,139,139,1,0.00000000000,0.00000000000,0.00000000000
23051,STORE-139 - STORE-140,139,140,5,2.36334724086,0.00000000000,0.23633472372
23057,STORE-139 - STORE-141,139,141,11,5.53632101342,0.00000000000,0.55363209316
23056,STORE-139 - STORE-142,139,142,10,5.01222843956,0.00000000000,0.50122283747
23050,STORE-139 - STORE-143,139,143,4,0.56144547202,0.00000000000,0.05614454683
23055,STORE-139 - STORE-144,139,144,9,4.52094715464,0.00000000000,0.45209471218
23049,STORE-139 - STORE-145,139,145,3,0.25795201459,0.00000000000,0.02579520109
23059,STORE-139 - STORE-146,139,146,13,5.87217686272,0.00000000000,0.58721768012
23064,STORE-139 - STORE-147,139,147,18,6.77094793782,0.00000000000,0.67709478879
23185,STORE-139 - STORE-148,139,148,139,87.94793396140,26.06112339200,8.79479326402
23186,STORE-139 - STORE-149,139,149,140,90.78890371180,24.93763205730,9.07889023066
23194,STORE-139 - STORE-150,139,150,148,106.83788312600,26.06112339200,10.68378817820
23212,STORE-139 - STORE-151,139,151,166,138.64858507800,26.06112339200,13.86485852520
23192,STORE-139 - STORE-152,139,152,146,106.17672136900,26.06112339200,10.61767205780
23177,STORE-139 - STORE-153,139,153,131,75.12811574010,24.93763205730,7.51281141308
23208,STORE-139 - STORE-154,139,154,162,120.59488892000,27.78054518850,12.05948866760
23188,STORE-139 - STORE-155,139,155,142,91.35952273090,27.78054518850,9.13595211749
23203,STORE-139 - STORE-156,139,156,157,116.60239338800,27.78054518850,11.66023916630
23197,STORE-139 - STORE-157,139,157,151,107.44966796000,27.78054518850,10.74496663810
23193,STORE-139 - STORE-158,139,158,147,106.69707651700,27.78054518850,10.66970745940
23190,STORE-139 - STORE-159,139,159,144,105.56102187300,27.78054518850,10.55610200110
23198,STORE-139 - STORE-160,139,160,152,107.94511212900,27.78054518850,10.79451101030
23204,STORE-139 - STORE-161,139,161,158,116.63882882400,24.93763205730,11.66388269620
23202,STORE-139 - STORE-162,139,162,156,114.96610142700,24.93763205730,11.49660996310
23211,STORE-139 - STORE-163,139,163,165,134.12104968000,24.93763205730,13.41210474560
23201,STORE-139 - STORE-164,139,164,155,114.67643418500,24.93763205730,11.46764324030
23200,STORE-139 - STORE-165,139,165,154,114.40568833900,24.93763205730,11.44056865650
23048,STORE-139 - STORE-166,139,166,2,0.24425639028,0.00000000000,0.02442563866
23119,STORE-139 - STORE-167,139,167,73,56.72533309500,14.70550446360,5.67253315900
23362,STORE-140 - STORE-1,140,1,149,107.45600189900,24.93763205730,10.74560008930
23358,STORE-140 - STORE-2,140,2,145,106.31674033800,24.93763205730,10.63167391950
23363,STORE-140 - STORE-3,140,3,150,107.78778274800,24.93763205730,10.77877815510
23380,STORE-140 - STORE-4,140,4,167,147.38155372300,24.93763205730,14.73815517500
23366,STORE-140 - STORE-5,140,5,153,108.94374606700,24.93763205730,10.89437448230
23272,STORE-140 - STORE-6,140,6,59,54.19612329790,12.33867645660,5.41961221270
23265,STORE-140 - STORE-7,140,7,52,52.91349866170,9.09354066898,5.29134974943
23268,STORE-140 - STORE-8,140,8,55,53.45406596750,10.62026768610,5.34540647933
23270,STORE-140 - STORE-9,140,9,57,54.02105199370,10.37936825920,5.40210508543
